smiles,pIC50,docking_score
CC(C)c1cc2ncn(-c3cccc(-c4nncn4C(C)C)n3)c(=O)c2cc1-n1cnc(C2CC2)c1,7.30103,-10.72421
CC(C)c1ccc(NC(=O)Nc2cccc(-c3nncn3C(C)C)n2)nc1,7.30103,-8.98481
CC(C)c1ccnc(NC(=O)Nc2cccc(-c3nncn3C(C)C)n2)c1,7.30103,-8.62027
CC(C)c1cn(-c2ccnc(C(=O)Nc3cccc(-c4nncn4C4CC4)c3)c2)cn1,5.20066,-10.07663
CC(C)c1nnnn1-c1cccc(N2Cc3ccc(-c4cccnc4)cc3C2=O)n1,7.25964,-10.67763
CC(C)c1nnnn1-c1cccc(N2Cc3ccc(-n4cnc(C5CC5)c4)cc3C2=O)n1,8.25964,-10.536
CC(C)c1nnnn1-c1cccc(N2Cc3ccc(N4CCOCC4)cc3C2=O)n1,6.25964,-10.62502
CC(C)c1nnnn1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)N(C)CCC(F)(F)F)C3)n1,6.25964,-10.0468
CC(C)c1nnnn1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)OCc2ccccc2)C3)n1,6.0,-10.31171
CC(C)c1nnnn1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(S(=O)(=O)CCC(F)(F)F)C3)n1,6.0,-9.16543
CC(C)c1nnnn1-c1cccc(NC(=O)c2cc3c(cc2F)CCNC3)n1,6.0,-10.19761
CC(C)n1cc(-c2cc(C(=O)Nc3cccc(-c4nncn4C4CC4)n3)c(=O)n(Cc3ccccc3F)c2)cn1,8.040479999999999,-10.36379
CC(C)n1cc(-c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C(C)C)n2)CS3)cn1,8.21467,-10.74602
CC(C)n1cc(-c2ccc3c(c2)C(=O)N=C2C=CC=C(N2)c2nncn2CCCCO3)cn1,7.0,10.48344
CC(C)n1cc(-c2cnc3c(c2)C(=O)N(c2cccc(-c4nncn4C(C)C)n2)CC3)cn1,8.37675,-10.34179
CC(C)n1cc(C2CC(N3CCN(c4cccc(-c5nncn5C(C)C)n4)C3=O)C2)cn1,8.66354,-8.36157
CC(C)n1cncc1-c1cccc(NC(=O)c2cn(-c3cccnc3)nc2C(F)F)n1,7.0,-9.51023
CC(C)n1cncc1-c1cccc(NC(=O)c2cn(-c3cncc(C#N)c3)nc2C(F)F)n1,7.0,-9.5408
CC(C)n1cncc1-c1cccc(NC(=O)c2cn(-c3cncc(O)c3)nc2C(F)F)n1,7.0,-9.78708
CC(C)n1cnnc1-c1ccc(N2CCN(c3ccc(S(C)(=O)=O)cc3)C2=O)nc1,7.0,-8.63167
CC(C)n1cnnc1-c1ccc2[nH]nc(-c3cc(N4CCOCC4)cc(-n4cnc(C5CC5)c4)c3)c2c1,8.123100020998612,-11.24196
CC(C)n1cnnc1-c1ccc2[nH]nc(-c3ccc(N4CCOCC4)c(-n4cnc(C5CC5)c4)c3)c2c1,7.215173525320382,-10.79072
CC(C)n1cnnc1-c1ccc2[nH]nc(-c3cccc(-c4cccnc4)c3)c2c1,7.548807854825237,-10.88671
CC(C)n1cnnc1-c1ccc2[nH]nc(-c3cccc(-c4ccnn4C)c3)c2c1,7.068687961757276,-10.81579
CC(C)n1cnnc1-c1ccc2[nH]nc(-c3cccc(-c4cnn(C)c4)c3)c2c1,7.138126917087656,-10.77136
CC(C)n1cnnc1-c1ccc2[nH]nc(-c3cccc(-c4cnn(C5CCOCC5)c4)c3)c2c1,7.109701824267842,-10.74351
CC(C)n1cnnc1-c1ccc2[nH]nc(-c3cccc(-n4cnc(C5CC5)c4)c3)c2c1,8.207939871769726,-10.46172
CC(C)n1cnnc1-c1ccc2[nH]nc(-c3cccc(-n4cnc(C5CC5)n4)c3)c2c1,7.241177009342118,-10.63934
CC(C)n1cnnc1-c1ccc2[nH]nc(-c3cccc(C(=O)NC4CC4)c3)c2c1,7.568020236375198,-10.44392
CC(C)n1cnnc1-c1ccc2[nH]nc(-c3cccc(C(=O)Nc4cnn(C)c4)c3)c2c1,7.841092502634917,-11.06227
CC(C)n1cnnc1-c1ccc2[nH]nc(-c3cccc(C(N)=O)c3)c2c1,8.130122031573658,-10.2492
CC(C)n1cnnc1-c1ccc2[nH]nc(-c3cccc(NC(=O)c4ccc(C(F)(F)F)cc4)c3)c2c1,7.707021257946136,8.70809
CC(C)n1cnnc1-c1ccc2[nH]nc(-c3cccc(S(C)(=O)=O)c3)c2c1,7.133265341786291,-10.30392
CC(C)n1cnnc1-c1cccc(-c2ncc(-c3c(F)cccc3F)o2)n1,7.30103,-8.84229
CC(C)n1cnnc1-c1cccc(-c2ncc(-c3ccc(C(=O)O)cc3)o2)n1,7.30103,-9.09046
CC(C)n1cnnc1-c1cccc(-c2ncc(-c3ccc(N(C)C)cc3)o2)n1,7.30103,-9.13566
CC(C)n1cnnc1-c1cccc(-c2ncc(-c3ccc(N)cc3)o2)n1,7.30103,-9.35953
CC(C)n1cnnc1-c1cccc(-c2ncc(-c3ccc(OC(F)F)cc3)o2)n1,7.30103,-8.66812
CC(C)n1cnnc1-c1cccc(-c2ncc(-c3ccc4c(c3)OCCO4)o2)n1,7.30103,-9.53316
CC(C)n1cnnc1-c1cccc(-c2ncc(-c3cccc(-c4cccnc4)c3)o2)n1,7.30103,-9.46156
CC(C)n1cnnc1-c1cccc(-c2ncc(-c3cccc(-c4ccncc4)c3)o2)n1,7.30103,-9.37667
CC(C)n1cnnc1-c1cccc(-c2ncc(-c3cccc(-n4cnc(C5CC5)c4)c3)o2)n1,7.30103,-9.00711
CC(C)n1cnnc1-c1cccc(-c2ncc(-c3cccc(C4CC4)c3)o2)n1,7.30103,-9.04382
CC(C)n1cnnc1-c1cccc(-c2ncc(-c3cccc(C4CCNCC4)c3)o2)n1,7.30103,-9.79453
CC(C)n1cnnc1-c1cccc(-c2ncc(-c3cccc(C4CCOCC4)c3)o2)n1,7.30103,-9.43417
CC(C)n1cnnc1-c1cccc(-c2ncc(-c3cccc(N(C)C)c3)o2)n1,7.30103,-8.66054
CC(C)n1cnnc1-c1cccc(-c2ncc(-c3cccc(N)c3)o2)n1,7.30103,-9.14418
CC(C)n1cnnc1-c1cccc(-c2ncc(-c3cccc(N4CCC(N)C4)c3)o2)n1,7.30103,-9.57984
CC(C)n1cnnc1-c1cccc(-c2ncc(-c3cccc(N4CCC(NC(=O)OC(C)(C)C)C4)c3)o2)n1,7.30103,-8.80717
CC(C)n1cnnc1-c1cccc(-c2ncc(-c3cccc(N4CCC(O)C4)c3)o2)n1,7.30103,-8.91809
CC(C)n1cnnc1-c1cccc(-c2ncc(-c3cccc(N4CCCC4)c3)o2)n1,7.30103,-9.1787
CC(C)n1cnnc1-c1cccc(-c2ncc(-c3cccc(N4CCN(C)CC4)c3)o2)n1,7.30103,-8.95492
CC(C)n1cnnc1-c1cccc(-c2ncc(-c3cccc(N4CCN(C5CC5)CC4)c3)o2)n1,7.30103,-9.23319
CC(C)n1cnnc1-c1cccc(-c2ncc(-c3cccc(N4CCN(CCO)CC4)c3)o2)n1,7.30103,-9.1259
CC(C)n1cnnc1-c1cccc(-c2ncc(-c3cccc(N4CCN(S(C)(=O)=O)CC4)c3)o2)n1,7.30103,-9.14254
CC(C)n1cnnc1-c1cccc(-c2ncc(-c3cccc(N4CCNCC4)c3)o2)n1,7.30103,-9.14008
CC(C)n1cnnc1-c1cccc(-c2ncc(-c3cccc(N4CCOCC4)c3)o2)n1,7.30103,-9.27656
CC(C)n1cnnc1-c1cccc(-c2ncc(-c3cccc(O)c3)o2)n1,7.30103,-9.34454
CC(C)n1cnnc1-c1cccc(-c2ncc(-c3cccc(OC[C@@H]4CN(C)CCO4)c3)o2)n1,7.30103,-8.73564
CC(C)n1cnnc1-c1cccc(-c2ncc(-c3cccc(OC[C@@H]4CNCCO4)c3)o2)n1,7.30103,-8.9607
CC(C)n1cnnc1-c1cccc(-c2ncc(-c3ccccc3)o2)n1,7.30103,-8.85779
CC(C)n1cnnc1-c1cccc(-c2ncc(-c3ccccc3O)o2)n1,7.30103,-9.11912
CC(C)n1cnnc1-c1cccc(-n2cc(F)c3ccc(-n4cnc(C5CC5)c4)cc3c2=O)n1,7.30103,-9.28582
CC(C)n1cnnc1-c1cccc(-n2ccc3ccc(-n4cnc(C5CC5)c4)cc3c2=O)n1,7.30103,-9.58817
CC(C)n1cnnc1-c1cccc(-n2ccn(-c3cc(-n4ccnc4)ncn3)c2=O)n1,6.0,-8.80377
CC(C)n1cnnc1-c1cccc(-n2ccn(-c3ccc(-c4ccccc4)cn3)c2=O)n1,7.30103,-9.60553
CC(C)n1cnnc1-c1cccc(-n2ccn(-c3ccc(C(=O)N4CCCCC4)cn3)c2=O)n1,7.30103,-9.6483
CC(C)n1cnnc1-c1cccc(-n2ccn(-c3ccc(N4CCNCC4)cn3)c2=O)n1,7.30103,-9.59418
CC(C)n1cnnc1-c1cccc(-n2ccn(-c3ccc(N4CCOCC4)cn3)c2=O)n1,7.30103,-9.59222
CC(C)n1cnnc1-c1cccc(-n2ccn(-c3cccc(-n4ccnc4)c3)c2=O)n1,6.0,-9.43968
CC(C)n1cnnc1-c1cccc(-n2cnc3cc(-c4ccc(N)nc4)c(-n4cnc(C5CC5)c4)cc3c2=O)n1,7.30103,-9.78581
CC(C)n1cnnc1-c1cccc(-n2cnc3cc(-c4ccccc4)c(-n4cnc(C5CC5)c4)cc3c2=O)n1,7.30103,-10.16695
CC(C)n1cnnc1-c1cccc(-n2cnc3cc(-c4cccnc4)c(-n4cnc(C5CC5)c4)cc3c2=O)n1,7.30103,-10.90138
CC(C)n1cnnc1-c1cccc(-n2cnc3cc(-c4ccsc4)c(-n4cnc(C5CC5)c4)cc3c2=O)n1,7.30103,-9.86038
CC(C)n1cnnc1-c1cccc(-n2cnc3cc(Cl)c(-n4cnc(C5CC5)c4)cc3c2=O)n1,7.30103,-10.11196
CC(C)n1cnnc1-c1cccc(-n2cnc3cc(N(C)C)c(-n4cnc(C5CC5)c4)cc3c2=O)n1,7.30103,-10.47898
CC(C)n1cnnc1-c1cccc(-n2cnc3cc(N4CCOCC4)c(-n4cnc(C5CC5)c4)cc3c2=O)n1,7.30103,-10.77729
CC(C)n1cnnc1-c1cccc(-n2cnc3cc(O)c(-n4cnc(C5CC5)c4)cc3c2=O)n1,7.30103,-10.8396
CC(C)n1cnnc1-c1cccc(-n2cnc3cc(OCC(N)=O)c(-n4cnc(C5CC5)c4)cc3c2=O)n1,7.30103,-10.24738
CC(C)n1cnnc1-c1cccc(-n2cnc3cc(OCC4COC4)c(-n4cnc(C5CC5)c4)cc3c2=O)n1,7.30103,-9.87648
CC(C)n1cnnc1-c1cccc(-n2cnc3cc(OCCCF)c(-n4cnc(C5CC5)c4)cc3c2=O)n1,7.30103,-9.80145
CC(C)n1cnnc1-c1cccc(-n2cnc3cc(OCCCS(C)(=O)=O)c(-n4cnc(C5CC5)c4)cc3c2=O)n1,7.30103,-9.73033
CC(C)n1cnnc1-c1cccc(-n2cnc3cc(OCCO)c(-n4cnc(C5CC5)c4)cc3c2=O)n1,7.30103,-9.99269
CC(C)n1cnnc1-c1cccc(-n2cnc3ccc(-n4cnc(C5CC5)c4)cc3c2=O)n1,7.30103,-10.68657
CC(C)n1cnnc1-c1cccc(N(C)C(=O)N(C)c2cc3ccccn3n2)n1,6.678883259880577,-8.9406
CC(C)n1cnnc1-c1cccc(N(C)C(=O)N(C)c2cc3ccccn3n2)n1.O=C(O)C(F)(F)F,5.17777,-8.52659
CC(C)n1cnnc1-c1cccc(N2CCN(C)C2=O)n1,7.0,-8.67227
CC(C)n1cnnc1-c1cccc(N2CCN(C3CC(n4cnc(C(C)(C)C)c4)C3)C2=O)n1,8.73518,-8.59892
CC(C)n1cnnc1-c1cccc(N2CCN(C3CC(n4cnc(C(F)(F)F)c4)C3)C2=O)n1,8.55284,-10.01552
CC(C)n1cnnc1-c1cccc(N2CCN(C3CC(n4cnc(C5CC5)c4)C3)C2=O)n1,8.83268,-9.17653
CC(C)n1cnnc1-c1cccc(N2CCN(C3CC(n4cnc(C5CC5)n4)C3)C2=O)n1,8.59176,-9.81679
CC(C)n1cnnc1-c1cccc(N2CCN(CCc3cccnc3)C2=O)n1,7.4437,-9.23071
CC(C)n1cnnc1-c1cccc(N2CCN(CCc3cnc(C4CC4)nc3)C2=O)n1,7.86328,-9.55244
CC(C)n1cnnc1-c1cccc(N2CCN(CCn3cnc(C4CC4)c3)C2=O)n1,7.96658,-8.62112
CC(C)n1cnnc1-c1cccc(N2CCN(Cc3ccc(N4CCOCC4)cc3)C2=O)n1,7.0,-9.22904
CC(C)n1cnnc1-c1cccc(N2CCN(S(C)(=O)=O)C2=O)n1,6.0,-8.04435
CC(C)n1cnnc1-c1cccc(N2CCN([C@H](C)Cn3cnc(C4CC4)c3)C2=O)n1,7.85387,-8.25192
CC(C)n1cnnc1-c1cccc(N2CCN(c3cc(-c4ccc(S(C)(=O)=O)nc4)ccc3F)C2=O)n1,6.0,-9.42134
CC(C)n1cnnc1-c1cccc(N2CCN(c3cc(-n4ccnc4)ccn3)C2=O)n1,6.0,-9.51422
CC(C)n1cnnc1-c1cccc(N2CCN(c3cc(-n4ccnc4)ncn3)C2=O)n1,5.88606,-9.45293
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(-c4ccc(F)cc4)cn3)C2=O)n1,7.30103,-9.49835
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(-c4ccccc4)cn3)C2=O)n1,7.30103,-9.34128
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(-c4ccncc4)cn3)C2=O)n1,7.30103,-9.61004
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(-n4ccnc4)cc3)C2=O)n1,7.0,-9.30124
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(-n4ccnc4)nc3)C2=O)n1,7.0,-9.30594
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(-n4cnc(C5CC5)c4)cc3)C2=O)n1,7.0,-9.25488
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(C#N)cc3)C2=O)n1,7.0,-9.10265
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(C(=O)C4CC4)cc3)C2=O)n1,7.0,-8.82705
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(C(=O)N4CC(C#N)C4)cc3)C2=O)n1,7.0,-9.44681
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(C(=O)N4CCOCC4)cc3)C2=O)n1,7.0,-9.70035
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(C(=O)N4CCOCC4)cn3)C2=O)n1,7.30103,-9.68691
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(C(=O)NC4CC4)cc3)C2=O)n1,7.0,-9.13589
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(C(=O)NC4CC4)nc3)C2=O)n1,7.0,-9.34524
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(C(C#N)N4CCOCC4)cc3)C2=O)n1,7.0,-9.41489
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(C(C#N)N4CCOCC4)nc3)C2=O)n1,7.0,-9.05983
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(C(F)(F)F)cc3)C2=O)n1,7.0,-9.33972
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(C(O)C(F)(F)F)cc3)C2=O)n1,7.0,-9.32417
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(C(O)C4CC4)cc3)C2=O)n1,7.0,-9.07009
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(C4CCN(S(C)(=O)=O)CC4)cc3)C2=O)n1,7.0,-9.79031
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(C4CCOCC4)cc3)C2=O)n1,7.0,-9.68968
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(CN4CCOCC4)cc3)C2=O)n1,7.0,-9.33422
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(CS(C)(=O)=O)cc3)C2=O)n1,7.0,-9.43606
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(F)c(C4CC4)c3)C2=O)n1,7.0,-9.59426
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(F)cn3)C2=O)n1,7.30103,-9.2352
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(N(C)C)cc3)C2=O)n1,7.0,-9.27119
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(N(C)C)nc3)C2=O)n1,7.0,-9.34941
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(N4CC(C#N)C4)cc3)C2=O)n1,7.0,-9.23851
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(N4CC(C#N)C4)nc3)C2=O)n1,7.30103,-8.92461
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(N4CC(C(N)=O)C4)cc3)C2=O)n1,7.0,-9.05083
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(N4CC(C(N)=O)C4)nc3)C2=O)n1,7.0,-9.81091
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(N4CC(F)C4)cc3)C2=O)n1,7.0,-9.52283
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(N4CC(NC5CC5)C4)cc3)C2=O)n1,7.0,-8.83302
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(N4CC(O)(C(C)C)C4)cc3)C2=O)n1,7.0,-9.73022
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(N4CC(O)C4)cc3)C2=O)n1,7.0,-9.49103
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(N4CC5(COC5)C4)cc3)C2=O)n1,7.0,-9.49708
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(N4CC5CCC(C4)O5)cn3)C2=O)n1,7.30103,-9.62432
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(N4CCC(C#N)C4)cc3)C2=O)n1,7.0,-9.3841
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(N4CCC(C#N)CC4)cc3)C2=O)n1,7.0,-9.54337
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(N4CCC(C(=O)N(C)C)CC4)cc3)C2=O)n1,7.30103,-9.39585
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(N4CCC(C)(C)CC4)cc3)C2=O)n1,7.0,-9.9975
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(N4CCC(F)CC4)cc3)C2=O)n1,7.0,-9.67484
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(N4CCC(N(C)C)CC4)nc3)C2=O)n1,7.0,-9.13366
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(N4CCC(O)CC4)cc3)C2=O)n1,7.0,-9.48317
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(N4CCC(O)CC4)nc3)C2=O)n1,7.0,-9.61083
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(N4CCC(S(C)(=O)=O)CC4)nc3)C2=O)n1,7.0,-8.93848
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(N4CCCC4)cc3)C2=O)n1,7.0,-9.52009
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(N4CCN(C(=O)CC#N)CC4)cc3)C2=O)n1,7.0,-9.29434
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(N4CCN(C)C(=O)C4)cc3)C2=O)n1,7.0,-9.8033
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(N4CCN(C)CC4)cc3)C2=O)n1,7.0,-9.45071
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(N4CCNCC4)cn3)C2=O)n1,7.30103,-9.5961
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(N4CCOCC4)c(F)c3)C2=O)n1,7.0,-9.49929
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(N4CCOCC4)cc3)C2=O)n1,7.200686666666667,-9.64123
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(N4CCOCC4)cn3)C2=O)n1,7.30103,-9.39571
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(N4CCOCC4)nc3)C2=O)n1,7.30103,-9.53115
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(N4CCOC[C@@H]4C)cn3)C2=O)n1,7.30103,-9.66129
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(N4[C@H](C)COC[C@@H]4C)cc3)C2=O)n1,7.0,-9.82465
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(N4[C@H](C)COC[C@H]4C)cc3)C2=O)n1,7.0,-9.82293
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(NC(C#N)C4CC4)cc3)C2=O)n1,7.0,-9.29857
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(NC(C(N)=O)C4CC4)cc3)C2=O)n1,7.0,-9.25022
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(NC4CCOC4)cc3)C2=O)n1,7.0,-9.44364
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(NC4CCOCC4)cc3)C2=O)n1,7.30103,-9.23201
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(NS(C)(=O)=O)cc3)C2=O)n1,7.0,-9.50192
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(O)cc3)C2=O)n1,6.0,-9.45915
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(OCCS(C)(=O)=O)cc3)C2=O)n1,7.0,-8.88763
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(S(=O)(=O)C4CC4)cc3)C2=O)n1,7.0,-9.34369
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(S(=O)(=O)N4CCOCC4)cc3)C2=O)n1,7.0,-9.94224
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(S(C)(=O)=O)c(C4CC4)c3)C2=O)n1,7.0,-9.42322
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(S(C)(=O)=O)c(F)c3)C2=O)n1,7.0,-9.71206
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(S(C)(=O)=O)c(N4CCCC4)c3)C2=O)n1,7.0,-9.64455
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(S(C)(=O)=O)c(N4CCCCC4)c3)C2=O)n1,7.0,-9.77552
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(S(C)(=O)=O)cc3)C2=O)n1,7.0,-9.42661
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(S(C)(=O)=O)cc3F)C2=O)n1,7.0,-8.73839
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(S(C)(=O)=O)nc3)C2=O)n1,7.0,-9.28753
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(S(C)(=O)=O)s3)C2=O)n1,7.0,-9.23312
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(S(N)(=O)=O)cc3)C2=O)n1,7.0,-9.51355
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc4c(c3)C(C)(C)CS4(=O)=O)C2=O)n1,7.0,-10.34844
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc4c(ccn4C)c3)C2=O)n1,7.0,-9.76185
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc4nc(NC5CC5)sc4c3)C2=O)n1.O=C(O)C(F)(F)F,7.0,-9.47628
CC(C)n1cnnc1-c1cccc(N2CCN(c3cccc(-c4ccc(C#N)cc4)c3)C2=O)n1,6.0,-9.39709
CC(C)n1cnnc1-c1cccc(N2CCN(c3cccc(-c4ccc(C(F)(F)F)cc4)c3)C2=O)n1,6.0,-9.44472
CC(C)n1cnnc1-c1cccc(N2CCN(c3cccc(-c4ccc(C(N)=O)cc4)c3)C2=O)n1,6.0,-8.74007
CC(C)n1cnnc1-c1cccc(N2CCN(c3cccc(-c4ccc(S(C)(=O)=O)cc4)c3)C2=O)n1,7.52288,-9.5026
CC(C)n1cnnc1-c1cccc(N2CCN(c3cccc(-c4ccc(S(C)(=O)=O)nc4)c3)C2=O)n1,7.60206,-9.48471
CC(C)n1cnnc1-c1cccc(N2CCN(c3cccc(-c4ccncc4)c3)C2=O)n1,6.0,-9.64856
CC(C)n1cnnc1-c1cccc(N2CCN(c3cccc(-c4cnn(C)c4)c3)C2=O)n1,6.0,-9.3799
CC(C)n1cnnc1-c1cccc(N2CCN(c3cccc(-c4cnn(S(C)(=O)=O)c4)c3)C2=O)n1,7.0,-9.99265
CC(C)n1cnnc1-c1cccc(N2CCN(c3cccc(-n4ccnc4)c3)C2=O)n1,7.1549,-9.52805
CC(C)n1cnnc1-c1cccc(N2CCN(c3cccc(-n4ccnc4)c3F)C2=O)n1,6.0,-9.57256
CC(C)n1cnnc1-c1cccc(N2CCN(c3cccc(-n4cnc(C5CC5)c4)c3)C2=O)n1,6.0,-8.86171
CC(C)n1cnnc1-c1cccc(N2CCN(c3cccc(N4CCOCC4)c3)C2=O)n1,7.0,-8.21417
CC(C)n1cnnc1-c1cccc(N2CCN(c3cccc(S(C)(=O)=O)c3)C2=O)n1,7.02228,-9.35571
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccccc3)C2=O)n1,7.0,-9.13434
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccnc(N4CCOCC4)c3)C2=O)n1,6.0,-9.60195
CC(C)n1cnnc1-c1cccc(N2CCN(c3ccncc3)C2=O)n1,7.0,-9.19864
CC(C)n1cnnc1-c1cccc(N2CCN(c3cnc(N4CCOCC4)nc3)C2=O)n1,7.0,-9.48422
CC(C)n1cnnc1-c1cccc(N2CCN(c3cnc(S(C)(=O)=O)nc3)C2=O)n1,7.0,-9.19459
CC(C)n1cnnc1-c1cccc(N2CCNC2=O)n1,7.095555,-8.39128
CC(C)n1cnnc1-c1cccc(N2CCc3cc(Cl)c(-n4cnc(C5CC5)c4)cc3C2=O)n1,7.30103,-10.2279
CC(C)n1cnnc1-c1cccc(N2CCc3ccc(-n4cnc(C5CC5)c4)cc3C2=O)n1,7.30103,-9.89124
CC(C)n1cnnc1-c1cccc(N2CCc3ncc(-n4cnc(C5CC5)c4)cc3C2=O)n1,8.42022,-10.60078
CC(C)n1cnnc1-c1cccc(N2COc3ccc(-c4ccc(C5(C#N)CC5)cc4)cc3C2=O)n1,7.76955,-9.84577
CC(C)n1cnnc1-c1cccc(N2COc3ccc(-c4ccc(Cn5cccn5)cc4)cc3C2=O)n1,7.33348,-10.74857
CC(C)n1cnnc1-c1cccc(N2COc3ccc(-c4ccc(S(C)(=O)=O)cc4)cc3C2=O)n1,7.30103,-10.65678
CC(C)n1cnnc1-c1cccc(N2COc3ccc(-c4ccncc4)cc3C2=O)n1,8.04096,-10.77246
CC(C)n1cnnc1-c1cccc(N2COc3ccc(-c4cnn(C(F)F)c4)cc3C2=O)n1,7.48017,-10.78299
CC(C)n1cnnc1-c1cccc(N2COc3ccc(-c4cnn(C5CC5)c4)cc3C2=O)n1,7.86012,-10.89126
CC(C)n1cnnc1-c1cccc(N2COc3ccc(-c4cnn(C5CCOC5)c4)cc3C2=O)n1,7.41117,-10.9784
CC(C)n1cnnc1-c1cccc(N2COc3ccc(-c4cnn(CC5CC5)c4)cc3C2=O)n1,8.03152,-10.41571
CC(C)n1cnnc1-c1cccc(N2COc3ccc(-n4cnc(C5CC5)c4)cc3C2=O)n1,8.39794,-10.87896
CC(C)n1cnnc1-c1cccc(N2COc3ccc(Nc4nccc(C(F)F)n4)cc3C2=O)n1,8.14267,-10.73527
