smiles,pIC50
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3C(C)C)n1)CN(C(=O)OCc1ccccc1)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3C(C)C)n1)CN(C(=O)c1ccc(F)cc1)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3C(C)C)n1)CN(C(C)C)CC2,8.25181
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3C(C)C)n1)CN(C)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3C(C)C)n1)CN(S(=O)(=O)C1CC1)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3C(C)C)n1)CN(S(=O)(=O)CCC(F)(F)F)CC2,8.25181
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3C(C)C)n1)S(=O)(=O)N(C(C)(C)C)C2,6.0
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3C(C)C)n1)S(=O)(=O)N(C(C)(C)C)CC2,8.25964
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@@H]3CCC[C@@H]3O)n1)CN(C(=O)OCC(F)(F)F)CC2,8.25181
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C(=O)C(C)(C)C)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C(=O)C(C)(C)CO)CC2,8.25181
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C(=O)C(C)(C)O)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C(=O)C1(O)CC1)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C(=O)C1CCOCC1)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C(=O)C[C@H](C)O)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C(=O)N1CCCC1)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C(=O)N1CC[C@@H](O)C1)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C(=O)OC(C)C)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C(=O)OC1CCOC1)CC2,8.25181
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C(=O)OCC(C)(C)O)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C(=O)OCC(F)(F)F)CC2,8.25181
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C(=O)OC[C@@H](O)C(F)(F)F)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C(=O)OCc1ccccc1)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C(=O)ON1CCOC1=O)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C(=O)[C@@H](O)CC(C)C)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C(=O)[C@@H]1CCOC1)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C(=O)[C@](C)(O)C(F)(F)F)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C(=O)c1cc3ccccc3cn1)CC2,8.25181
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C(=O)c1ccc(F)cc1)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C(=O)c1ccccn1)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C(=O)c1cn(C3CC3)cn1)CC2,8.25181
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C(=O)c1cnccn1)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C(=O)c1cnn(C)c1)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C(=O)c1cnn(C3CC3)c1)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C(C)C)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C)CC2,8.25181
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(CC(=O)N1CCCC1)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(S(=O)(=O)C1CC1)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(S(=O)(=O)CCC(F)(F)F)CC2,8.25181
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(S(=O)(=O)c1ccccn1)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(c1c(N)c(=O)c1=O)CC2,8.25181
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(c1cnc(F)cn1)CC2,8.25181
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(c1ncc(F)cn1)CC2,8.25181
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(c1ncccn1)CC2,8.25181
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(c1ncns1)CC2,8.25181
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)S(=O)(=O)N(C(C)(C)C)C2,8.25964
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)S(=O)(=O)N(C(C)C)C2,9.0
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)S(=O)(=O)N(C)C2,9.0
COc1cc2c(s1)C(=O)N(c1cccc(-c3nncn3C3CC3)n1)C2,6.349485
COc1cc2nccc(Oc3ccc(NC(=O)c4cc5ccccc5[nH]c4=O)cc3)c2cc1OC,6.0
COc1cc2nccc(Oc3ccc(NC(=O)c4cn(C(C)C)c5ccccc5c4=O)cc3)c2cc1OC,8.365634647111259
COc1cc2ncn(-c3cccc(-c4nncn4C(C)C)n3)c(=O)c2cc1-n1cnc(C2CC2)c1,7.30103
COc1cc2nncc(Oc3ccc(NC(=O)c4cn(C(C)C)c5ccccc5c4=O)cc3)c2cc1OC,8.156223646806438
COc1cc2nncc(Oc3ccc(NC(=O)c4cn(C(C)C)c5cnccc5c4=O)cc3)c2cc1OC,6.0
COc1ccc(-c2cc(NC(=O)c3ccc(C(C)(C)C)cc3)nc3ccnn23)cc1,7.0
COc1ccc(-c2cc(NC(=O)c3ccc(C(C)(C)C)cc3)nc3ccnn23)cn1,6.0
COc1ccc(-c2cc(NC(=O)c3ccc(C(C)(C)O)cc3)nc3ccnn23)cc1,7.0
COc1ccc(-c2cc(NC(=O)c3ccc(C(C)(C)O)nc3)nc3cc(C)nn23)cc1.O=C(O)C(F)(F)F,7.0
COc1ccc(-c2cc3ncn(-c4cccc(-c5nncn5C(C)C)n4)c(=O)c3cc2-n2cnc(C3CC3)c2)cn1,7.30103
COc1ccc(-c2ccc(/C=C3\SC(=S)N(CC(=O)O)C3=O)o2)cc1,5.60206
COc1ccc(-c2ccc(/C=C3\SC(=S)N(CC(C)=O)C3=O)o2)cc1,5.6
COc1ccc(-c2ccc(C=C3SC(=S)N(CC(C)=O)C3=O)o2)cc1,8.602059991327963
COc1ccc(-c2ccc(S(C)(=O)=O)nc2)cc1N1CCN(c2cccc(-c3nncn3C(C)C)n2)C1=O,7.0
COc1ccc(-c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C(C)C)n2)C3)cc1C(=O)O,8.3098
COc1ccc(-c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C4CC4)n2)C3)cn1,6.69897
COc1ccc(-c2cnc3c(c2)C(=O)N=C2C=CC=C(N2)c2nncn2[C@@H](C)CCCO3)cn1,7.0
COc1ccc(-c2ocnc2C(=O)NCc2ccncc2)cc1,5.0
COc1ccc(-n2cnc(C3CC3)c2)cc1-c1n[nH]c2ccc(-c3nncn3C(C)C)cc12,7.5690920786136715
COc1ccc(C(=O)C2=C(O)C(=O)N(c3nc4ccc(F)cc4s3)C2c2cccc(F)c2)cc1,4.769774999999999
COc1ccc(C(=O)O)cc1-c1ccc2c(c1)C(=O)N(c1cccc(-c3nncn3C(C)C)n1)C2,7.97062
COc1ccc(C(N)=O)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,9.01674842928006
COc1ccc(C(O)=C2C(=O)C(=O)N(c3nc4ccc(F)cc4s3)C2c2cccc(F)c2)cc1,7.769551078621726
COc1ccc(C2C(C(=O)c3ccc(C)o3)=C(O)C(=O)N2c2nc3ccc(C)cc3s2)cc1OC,5.920108201691595
COc1ccc(C2C(C(=O)c3ccc(C)o3)=C(O)C(=O)N2c2nc3ccc(F)cc3s2)cc1OC,4.42022
COc1ccc(N2CCN(c3cccc(-c4nncn4C(C)C)n3)C2=O)cc1,7.0
COc1ccc(NC(=O)Nc2cccc(-c3nncn3C(C)C)n2)nc1,7.30103
COc1ccc(Nc2cc(-c3cccnc3Nc3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)ncn2)cc1,6.0
COc1ccc(Nc2cc3c(cn2)n(C)c(=O)n3C2CCCC2)c(C)c1,8.1349
COc1ccc(Nc2cc3c(cn2)n(C)c(=O)n3C2CCOCC2)c(C)c1,9.46852
COc1ccc(Nc2ncnc(-c3cccnc3Nc3cc(NC(=O)c4cc(-n5cnc(C)c5)cc(C(F)(F)F)c4)ccc3C)n2)cc1,6.0
COc1ccc(Nc2ncnc(-c3cccnc3Nc3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)n2)cc1,5.5
COc1ccc(Nc2ncnc(-c3cccnc3Nc3cc(NC(=O)c4ccnc(N5CCOCC5)c4)ccc3C)n2)cc1,6.0
COc1ccc(OC)c(Nc2nc(N)nc3[nH]cnc23)c1,4.72
COc1ccc(OC)c(Nc2nc(N)nc3nc[nH]c23)c1,6.223539097913378
COc1ccc(S(C)(=O)=O)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,8.576633659997624
COc1ccc(S(N)(=O)=O)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,8.408030185321364
COc1ccc2[nH]c3c(=O)[nH]c4ccc(O)cc4c3c2c1,8.69897
COc1ccc2cc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)[nH]c2c1,8.264270056803719
COc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4ccco4)C3c3ccc(Cl)cc3)sc2c1,6.3778335698673665
COc1cccc(-c2cc(NC(=O)c3ccc(C(C)(C)C)cc3)nc3ccnn23)c1,7.0
COc1ccccc1C(=O)Nc1cccc(-c2nncn2C(C)C(F)(F)F)n1,10.899301437839775
COc1ccccc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,7.522886270558523
COc1ccccc1C(=O)Nc1cccc(-c2nncn2C)n1,7.2723263133006055
COc1ccccc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,7.89965
COc1ccccc1C1C(C(=O)c2ccc(C)o2)=C(O)C(=O)N1c1nc2c(C)cc(C)cc2s1,5.449847215648302
COc1cccnc1NC(=O)Nc1cccc(-c2nncn2C(C)C)n1,7.30103
COc1ccnc(NC(=O)Nc2cccc(-c3nncn3C(C)C)n2)c1,7.30103
COc1ccnc(NC(=O)Nc2cccc(-c3nncn3[C@H](C)CO)n2)c1,7.30103
COc1cncc(-n2cc(C(=O)Nc3cccc(-c4cncn4C(C)C)n3)c(C(F)F)n2)c1,7.0
COc1cncc(-n2cc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)c(C(F)F)n2)c1,7.0
COc1cncc(-n2cc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)c(OC)n2)c1,7.0
COc1nc2cc(C)c(-n3cnc(C4CC4)c3)cc2c(=O)n1-c1cccc(-c2nncn2C(C)C)n1,6.0
COc1nc2cc(F)c(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2nc1N1CCCCC1,7.25964
COc1nc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2nc1N1CCCCC1,6.25964
COc1nc2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2nc1N1CCCCC1,6.25964
COc1nc2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2nc1N1CCOCC1,6.25964
COc1nc2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2nc1NC(C)C,6.25964
COc1ncc(-c2cc3c(c(NC(=O)CN4CCOCC4)c2)COC3)cc1NS(C)(=O)=O,5.0
COc1ncc(-c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C(C)C)n2)C3)cc1C(=O)O,8.33724
COc1ncc(Br)cc1C(=O)Nc1cccc(-c2nncn2C(C)C(F)(F)F)n1,13.0
COc1ncc(Br)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,13.0
COc1ncc(Br)cc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,13.0
COc1ncc(C)cc1C(=O)Nc1cccc(-c2nncn2C(C)C(F)(F)F)n1,10.9076542845912
COc1ncc(C)cc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,8.925062
COc1ncc(C2=CCOCC2)cc1NS(=O)(=O)c1cn(Cc2ccccc2)c(C)n1,5.0
COc1ncc(Cl)cc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,13.0
COc1ncc(F)cc1C(=O)Nc1cccc(-c2nncn2C(C)C(F)(F)F)n1,10.878480975656853
COc1ncc(F)cc1C(=O)Nc1cccc(-c2nncn2C2(C(F)(F)F)CC2)n1,13.0
COc1ncc(F)cc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,8.901392
COc1ncccc1C(=O)Nc1cccc(-c2nncn2C(C)C(F)(F)F)n1,10.861769097913378
COc1ncccc1C(=O)Nc1cccc(-c2nncn2C(C)C(F)F)n1,13.0
COc1ncccc1C(=O)Nc1cccc(-c2nncn2C2(C(F)(F)F)CC2)n1,13.0
COc1ncccc1C(=O)Nc1cccc(-c2nncn2C2CCC2(F)F)n1,13.0
COc1ncccc1C(=O)Nc1cccc(-c2nncn2C2CCC2)n1,13.0
COc1ncccc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(C)C)n1,13.0
COc1ncccc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,8.888708
COc1ncccc1C(=O)Nc1cccc(-c2nncn2[C@H](C)C(F)F)n1,13.0
COc1ncccc1C(=O)Nc1cccc(-c2nncn2[C@H]2CCC2(F)F)n1,13.0
COc1ncncc1C(=O)Nc1cccc(-c2nncn2C(C)C(F)(F)F)n1,10.144772067832289
COc1ncncc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,7.1448849999999995
COc1nn(-c2cc(C#N)ccn2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,7.0
COc1nn(-c2ccccn2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,8.225571648382882
COc1nn(-c2cccnc2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,8.958341907540165
COc1nn(-c2cccnn2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C(F)(F)F)n1,10.91195437047216
COc1nn(-c2cccnn2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,7.0
COc1nn(-c2cccnn2)cc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,7.728782
COc1nn(-c2ccncc2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,7.630559818248608
COc1nn(-c2cncc(C#N)c2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,7.0
COc1nn(-c2cncc(C)c2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,7.0
COc1nn(-c2cncc(C3CC3)c2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,8.80941065694193
COc1nn(-c2cncc(N(C)C)c2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,9.086712850718875
COc1nn(-c2cncc(O)c2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,7.0
COc1nn(-c2cncc(OC(C)C)c2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,7.0
COc1nn(-c2cnccn2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C(F)(F)F)n1,10.879725375858701
COc1nn(-c2cnccn2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,8.29261360314414
COc1nn(-c2cnccn2)cc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,7.7038899999999995
COc1nn(-c2cncnc2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,8.442088049602184
COc1nn(-c2ncccc2C)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,7.0
COc1nn(C)cc1C(=O)Nc1cccc(-c2cncn2C(C)C)n1,8.820182634955744
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2C(C)(C)C)n1,7.0
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2C(C)C(F)(F)F)n1,9.41126314251848
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2C(C)C(F)F)n1,9.930642589614008
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)c1,6.210092456651206
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,8.6774040936426
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2C(C)CO)n1,7.725214770274612
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2C2(C(F)(F)F)CC2)n1,8.932468329452247
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2C2(C)COC2)n1,5.0
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2C2CC(F)(F)C2)n1,7.942651845959659
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2C2CC2)n1,7.0
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2C2CCC2(F)F)n1,8.908837422235676
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2C2CCC2)n1,7.0
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2C2CCCC2)n1,7.0
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2C2CCOC2)n1,10.532246951569384
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2C2COC2)n1,5.0
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(C)C)n1,7.0
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,7.916486000000001
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)F)n1,7.94935
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)CO)n1,7.0
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2[C@@H]2CCOC2)n1,7.476088
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2[C@H](C)C(F)(F)F)n1,6.7432
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2[C@H](C)C(F)F)n1,7.109291999999999
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2[C@H](C)CO)n1,7.0
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2[C@H]2CCC2(F)F)n1,7.0
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2[C@H]2CCOC2)n1,7.37571
COc1nn(CC(C)C)cc1C(=O)Nc1cccc(-c2nncn2C(C)C(F)(F)F)n1,7.0
COc1nn(CC(C)C)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,7.0
COc1nn(CC(F)(F)F)cc1C(=O)Nc1cccc(-c2cncn2C(C)C)n1,7.0
COc1nn(CC(F)(F)F)cc1C(=O)Nc1cccc(-c2nncn2C(C)C(F)(F)F)n1,10.983288122256525
COc1nn(CC(F)(F)F)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,7.0
COc1nn(CC(F)(F)F)cc1C(=O)Nc1cccc(-c2nncn2C2CC2)n1,7.0
COc1nn(CC(F)(F)F)cc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(C)C)n1,7.0
COc1nn(CC(F)(F)F)cc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,7.785316
COc1nn(CC2CC2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C(F)(F)F)n1,11.372363747448347
COc1nn(CC2CC2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,8.887186610535853
COc1nn(CC2CC2)cc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,8.098946
COc1nn(CCN(C)C)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,7.0
COc1nn(CCN2CCOCC2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,7.0
COc1nn(Cc2ccccc2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,7.0
COc1nn(Cc2ccccn2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,7.0
CS(=O)(=O)Nc1cc(-c2ccncc2)cnc1Cl,5.0
CS(=O)(=O)c1ccc(N2CCN(c3cccc(-c4nncn4C4CC4)n3)C2=O)cc1,7.0
CS(=O)(=O)c1ccc2c(c1)C(=O)N=C1C=CC=C(N1)c1nncn1CCCCO2,6.42127
CS(=O)(=O)c1ccc2c(c1)C(=O)Nc1cccc(n1)-c1nncn1CCCCO2,8.469863311218457
CSC1CCN(C(=O)c2ccc3c(c2)CN(c2cccc(-c4nncn4C4CC4)n2)C3=O)CC1,6.69897
CSCCC(C(=O)O)N1C(=O)/C(=C/c2ccc(-c3ccc(Cl)c(Cl)c3)o2)SC1=S,6.12
CSCCC(C(=O)O)N1C(=O)C(=Cc2ccc(-c3ccc(Cl)c(Cl)c3)o2)SC1=S,9.1249387366083
CSCCCC(C(=O)O)N1C(=O)/C(=C/c2ccc(-c3ccc(Cl)c(Cl)c3)o2)SC1=S,6.12494
CSc1ccc(-c2cc(NC(=O)c3ccc(C(C)(C)O)cc3)nc3ccnn23)cc1,7.0
CSc1ccc(-c2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)[nH]2)cc1,8.50864
CSc1ccc(-c2cnc(-c3cccc(-c4nncn4C(C)C)n3)o2)cc1,7.30103
CSc1cccc(-c2cnc(-c3cccc(-c4nncn4C(C)C)n3)o2)c1,7.30103
CSc1ccccc1-c1cnc(-c2cccc(-c3nncn3[C@H](C)CO)n2)o1,7.30103
CSc1nc(N)nc2[nH]cnc12,4.88
CSc1nc(N)nc2nc[nH]c12,6.376149179516457
CSc1ncc(-c2cc3c(cc2C)OCN(c2cccc(-c4nncn4C(C)C)n2)C3=O)cn1,8.10791
C[C@@H](CO)n1cnnc1-c1cccc(N2Cc3ccccc3C2=O)n1,7.5
C[C@@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cc(-c3ccccc3)ccn2)n1,7.30103
C[C@@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cc(Cl)ccn2)n1,7.30103
C[C@@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cc3ccccc3cn2)n1,7.30103
C[C@@H](CO)n1cnnc1-c1cccc(Nc2cccc3[nH]ccc(=O)c23)n1,6.52288
C[C@@H](c1ccc(F)cc1)n1nnc2cnc3ccc(-c4ccc5ocnc5c4)cc3c21,5.0
C[C@@H](n1cnnc1-c1cccc(NC(=O)c2cn(C)nc2C(F)F)n1)C(F)(F)F,7.0
C[C@@H](n1cnnc1-c1cccc(Nc2cccc3c2C(=O)N(C)C3)n1)C(F)(F)F,6.0
C[C@@H]1CCCOc2cc(Br)ccc2C(=O)N=C2C=CC=C(N2)c2nncn21,7.0
C[C@@H]1CCCOc2cc(F)c(Br)cc2C(=O)N=C2C=CC=C(N2)c2nncn21,5.25964
C[C@@H]1CCCOc2cc(F)ccc2C(=O)N=C2C=CC=C(N2)c2nncn21,6.25964
C[C@@H]1CCCOc2cc(N3CCN(C)CC3)ccc2C(=O)N=C2C=CC=C(N2)c2nncn21,5.25964
C[C@@H]1CCCOc2ccc(-c3cnn(C)c3)cc2C(=O)N=C2C=CC=C(N2)c2nncn21,6.25964
C[C@@H]1CCCOc2ccc(F)cc2C(=O)N=C2C=CC=C(N2)c2nncn21,6.25964
C[C@@H]1CCCOc2ccccc2C(=O)N=C2C=CC=C(N2)c2nncn21,5.77383
C[C@@H]1CCCOc2ccccc2C(=O)Nc2cccc(n2)-c2nncn21,5.875
C[C@@H]1CCCOc2ncc(-c3ccncc3)cc2C(=O)N=C2C=CC=C(N2)c2nncn21,6.25964
C[C@@H]1CCCOc2ncc(-c3cnn(CCN(C)C)c3)cc2C(=O)N=C2C=CC=C(N2)c2nncn21,5.25964
C[C@@H]1CCCOc2ncc(Br)cc2C(=O)N=C2C=CC=C(N2)c2nncn21,5.25964
C[C@@H]1CCCOc2ncc(C#N)cc2C(=O)N=C2C=CC=C(N2)c2nncn21,5.25964
C[C@@H]1CCCOc2ncc(C(F)(F)F)cc2C(=O)N=C2C=CC=C(N2)c2nncn21,5.0
C[C@@H]1CCCOc2ncc(N3CCOCC3)cc2C(=O)N=C2C=CC=C(N2)c2nncn21,6.25964
C[C@@H]1CCCOc2ncccc2C(=O)N=C2C=CC=C(N2)c2nncn21,5.25964
C[C@@H]1CCCn2cnnc2C2=CC=CC(=NC(=O)c3cc(-c4ccncc4)ccc3O1)N2,7.0
C[C@@H]1CCCn2cnnc2C2=CC=CC(=NC(=O)c3cc(-c4cnn(CCN(C)C)c4)ccc3O1)N2,7.0
C[C@@H]1CCCn2cnnc2C2=CC=CC(=NC(=O)c3cc(Br)ccc3O1)N2,7.0
C[C@@H]1CCCn2cnnc2C2=CC=CC(=NC(=O)c3cc(C#N)ccc3O1)N2,7.0
C[C@@H]1CCCn2cnnc2C2=CC=CC(=NC(=O)c3cc(N4CCN(C)CC4)ccc3O1)N2,7.0
C[C@@H]1CCCn2cnnc2C2=CC=CC(=NC(=O)c3cc(N4CCOCC4)ccc3O1)N2,7.0
C[C@@H]1CCCn2cnnc2C2=CC=CC(=NC(=O)c3ccccc3O1)N2,6.25964
C[C@@H]1CCOc2cc(F)c(-c3cnn(CCN(C)C)c3)cc2C(=O)N=C2C=CC=C(N2)c2nncn2C1,7.4318
